OBJECT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,LAUNCH
1995-015DX,US,99.88,98.66,770.0,735.0,SMALL,1995-03-24
1995-015DV,US,99.53,98.73,744.0,729.0,SMALL,1995-03-24
1995-015DT,US,100.6,98.65,799.0,776.0,SMALL,1995-03-24
2015-014A,SKOR,94.71,97.61,507.0,501.0,LARGE,2015-03-25
2000-047F,US,96.37,67.99,623.0,547.0,SMALL,2000-08-17
2000-047E,US,96.39,67.99,624.0,547.0,SMALL,2000-08-17
1995-015DL,US,96.6,98.58,618.0,573.0,SMALL,1995-03-24
1995-015DK,US,100.43,98.64,792.0,766.0,SMALL,1995-03-24
1995-015DJ,US,99.62,98.7,744.0,736.0,SMALL,1995-03-24
1995-015DH,US,100.04,98.64,782.0,739.0,SMALL,1995-03-24
1995-015DG,US,99.47,98.7,748.0,718.0,SMALL,1995-03-24
1995-015DE,US,95.79,98.67,583.0,530.0,SMALL,1995-03-24
1995-015DD,US,100.34,98.63,791.0,758.0,SMALL,1995-03-24
1995-015CP,US,100.39,98.79,795.0,759.0,SMALL,1995-03-24
1995-015CK,US,98.39,98.66,692.0,672.0,SMALL,1995-03-24
1995-015CJ,US,98.85,98.59,745.0,662.0,SMALL,1995-03-24
1995-015CE,US,100.09,98.6,782.0,744.0,SMALL,1995-03-24
1995-015BU,US,97.99,98.5,705.0,621.0,SMALL,1995-03-24
1995-015BM,US,100.11,98.61,782.0,745.0,SMALL,1995-03-24
1995-015BF,US,99.52,98.63,766.0,706.0,SMALL,1995-03-24
1995-015AQ,US,100.25,98.84,786.0,754.0,SMALL,1995-03-24
1995-015AP,US,100.08,98.66,776.0,749.0,SMALL,1995-03-24
1995-015AM,US,98.25,98.78,710.0,640.0,SMALL,1995-03-24
1995-015AH,US,96.81,98.64,634.0,577.0,SMALL,1995-03-24
2015-009A,CIS,95.88,97.94,574.0,548.0,LARGE,2015-02-27
2015-003E,US,91.98,99.1,403.0,340.0,SMALL,2015-01-31
2015-003A,US,98.41,98.13,683.0,682.0,LARGE,2015-01-31
2014-088A,PRC,94.49,97.08,495.0,492.0,LARGE,2014-12-27
2014-087A,CIS,92.59,97.15,407.0,396.0,LARGE,2014-12-26
2014-084B,CIS,91.78,74.73,377.0,346.0,LARGE,2014-12-19
2014-079B,PRC,96.22,98.52,688.0,467.0,LARGE,2014-12-07
2014-079A,PRC,100.31,98.4,775.0,772.0,LARGE,2014-12-07
2014-072A,PRC,97.54,98.05,650.0,633.0,LARGE,2014-11-20
2014-071A,PRC,93.22,97.69,434.0,430.0,LARGE,2014-11-14
2014-070E,JPN,93.14,97.12,442.0,415.0,MEDIUM,2014-11-06
2014-070C,JPN,93.18,97.09,437.0,424.0,MEDIUM,2014-11-06
2014-070B,JPN,93.24,97.15,438.0,429.0,MEDIUM,2014-11-06
2014-070A,JPN,94.77,97.41,512.0,503.0,LARGE,2014-11-06
2014-066E,PRC,98.27,97.88,728.0,623.0,SMALL,2014-10-27
2014-066D,PRC,98.61,98.55,759.0,625.0,SMALL,2014-10-27
2014-066B,PRC,98.24,97.81,680.0,669.0,LARGE,2014-10-27
2014-066A,PRC,98.39,98.24,691.0,673.0,LARGE,2014-10-27
2014-059D,PRC,98.36,97.88,743.0,618.0,SMALL,2014-09-28
2014-059C,PRC,98.44,98.2,747.0,621.0,SMALL,2014-09-28
2014-059B,PRC,97.72,98.41,680.0,619.0,LARGE,2014-09-28
2014-059A,PRC,98.51,98.07,696.0,679.0,LARGE,2014-09-28
1997-082J,US,100.09,86.39,764.0,761.0,SMALL,1997-12-20
1993-036BVU,CIS,98.78,74.04,766.0,635.0,SMALL,1993-06-16
1993-036BVS,CIS,98.53,74.04,697.0,680.0,SMALL,1993-06-16
1993-036BVQ,CIS,99.41,74.03,743.0,718.0,SMALL,1993-06-16
1993-036BVN,CIS,99.43,73.94,772.0,691.0,SMALL,1993-06-16
1993-036BVK,CIS,99.79,74.05,764.0,733.0,SMALL,1993-06-16
1993-036BVJ,CIS,97.8,74.02,707.0,600.0,SMALL,1993-06-16
1993-036BVH,CIS,100.1,74.05,781.0,746.0,SMALL,1993-06-16
1993-036BVE,CIS,97.71,74.04,658.0,641.0,SMALL,1993-06-16
1993-036BVD,CIS,97.32,73.99,700.0,561.0,SMALL,1993-06-16
1993-036BVC,CIS,98.69,73.96,717.0,676.0,SMALL,1993-06-16
1993-036BUX,CIS,100.09,74.03,775.0,750.0,SMALL,1993-06-16
2014-053B,PRC,92.49,97.12,400.0,393.0,MEDIUM,2014-09-08
2014-053A,PRC,94.51,97.26,500.0,490.0,LARGE,2014-09-08
2014-049B,POL,96.75,97.88,614.0,592.0,MEDIUM,2014-08-19
2014-049A,PRC,97.25,97.67,630.0,625.0,LARGE,2014-08-19
2014-048A,US,96.95,97.85,614.0,611.0,LARGE,2014-08-13
2014-040F,ORB,98.87,47.0,706.0,704.0,MEDIUM,2014-07-14
2014-040E,ORB,98.97,47.0,721.0,698.0,MEDIUM,2014-07-14
2014-040D,ORB,97.2,47.01,648.0,601.0,MEDIUM,2014-07-14
2014-040C,ORB,98.17,47.06,684.0,658.0,MEDIUM,2014-07-14
2014-040B,ORB,98.87,47.0,705.0,704.0,MEDIUM,2014-07-14
2014-040A,ORB,98.87,47.0,706.0,703.0,MEDIUM,2014-07-14
2014-037H,UK,96.46,98.33,594.0,584.0,MEDIUM,2014-07-08
2014-037G,NOR,96.88,98.34,613.0,606.0,MEDIUM,2014-07-08
2014-037F,UK,96.48,98.34,592.0,589.0,MEDIUM,2014-07-08
2014-037E,CIS,97.19,98.34,628.0,620.0,MEDIUM,2014-07-08
2014-037D,US,97.05,98.34,621.0,614.0,MEDIUM,2014-07-08
2014-037C,CIS,97.01,98.34,620.0,610.0,MEDIUM,2014-07-08
2014-035A,US,98.82,98.2,703.0,702.0,LARGE,2014-07-02
2014-034F,IND,97.22,98.33,641.0,611.0,LARGE,2014-06-30
2014-034E,SING,96.96,98.35,620.0,607.0,MEDIUM,2014-06-30
2014-034D,CA,97.45,98.4,646.0,627.0,MEDIUM,2014-06-30
2014-034C,CA,97.45,98.4,646.0,627.0,MEDIUM,2014-06-30
2014-034B,GER,96.79,98.35,612.0,599.0,MEDIUM,2014-06-30
2014-034A,AZER,98.68,98.16,697.0,695.0,LARGE,2014-06-30
2014-033AR,CIS,96.29,98.03,589.0,573.0,LARGE,2014-06-19
2014-033AN,US,97.09,97.66,655.0,583.0,SMALL,2014-06-19
2014-033AM,US,97.14,97.67,659.0,585.0,SMALL,2014-06-19
2014-033AL,US,97.41,97.69,674.0,596.0,SMALL,2014-06-19
2014-033AK,IRAQ,97.4,97.69,674.0,595.0,SMALL,2014-06-19
2014-033AJ,UKR,95.96,98.06,575.0,555.0,SMALL,2014-06-19
2014-033AH,US,95.05,98.08,528.0,514.0,SMALL,2014-06-19
2014-033AG,US,94.67,98.11,507.0,498.0,SMALL,2014-06-19
2014-033AF,CIS,96.66,97.91,609.0,589.0,MEDIUM,2014-06-19
2014-033AE,US,95.23,98.09,535.0,524.0,SMALL,2014-06-19
2014-033AD,CIS,96.64,97.92,608.0,588.0,MEDIUM,2014-06-19
2014-033AC,US,95.18,98.08,530.0,524.0,SMALL,2014-06-19
2014-033AB,US,95.15,98.08,528.0,524.0,SMALL,2014-06-19
2014-033AA,URY,97.29,97.69,667.0,591.0,MEDIUM,2014-06-19
2014-033Z,US,95.19,98.12,534.0,521.0,SMALL,2014-06-19
2014-033Y,BEL,96.18,98.0,583.0,568.0,SMALL,2014-06-19
2014-033X,US,95.68,98.08,555.0,547.0,SMALL,2014-06-19
2014-033W,DEN,96.18,98.0,583.0,568.0,SMALL,2014-06-19
2014-033V,US,95.18,98.09,532.0,523.0,SMALL,2014-06-19
2014-033U,SING,96.15,98.05,583.0,566.0,MEDIUM,2014-06-19
2014-033T,US,95.27,98.09,538.0,525.0,SMALL,2014-06-19
2014-033S,US,95.07,98.07,524.0,520.0,SMALL,2014-06-19
2014-033R,BEL,96.1,98.04,579.0,565.0,SMALL,2014-06-19
2014-033Q,BRAZ,95.9,98.06,568.0,556.0,SMALL,2014-06-19
2014-033P,US,95.62,98.07,555.0,541.0,SMALL,2014-06-19
2014-033N,TWN,96.23,98.04,587.0,570.0,SMALL,2014-06-19
2014-033M,ISRA,95.68,98.09,559.0,543.0,SMALL,2014-06-19
2014-033L,CA,98.02,97.87,722.0,606.0,MEDIUM,2014-06-19
2014-033K,US,98.05,97.86,722.0,609.0,MEDIUM,2014-06-19
2014-033J,US,97.85,97.79,704.0,608.0,MEDIUM,2014-06-19
2014-033H,CIS,95.87,98.12,572.0,550.0,MEDIUM,2014-06-19
2014-033G,SAUD,97.5,97.66,673.0,605.0,MEDIUM,2014-06-19
2014-033F,JPN,97.24,97.6,652.0,601.0,MEDIUM,2014-06-19
2014-033E,ARGN,95.81,98.13,582.0,533.0,MEDIUM,2014-06-19
2014-033D,SPN,96.75,97.69,605.0,601.0,LARGE,2014-06-19
2014-033C,IT,97.35,97.7,670.0,594.0,MEDIUM,2014-06-19
2014-033B,JPN,97.04,97.59,636.0,598.0,MEDIUM,2014-06-19
2014-033A,KAZ,97.14,97.63,631.0,613.0,MEDIUM,2014-06-19
1987-068DF,CIS,100.35,82.53,793.0,758.0,SMALL,1987-08-18
1987-068CZ,CIS,99.93,83.03,775.0,735.0,SMALL,1987-08-18
1981-053PA,CIS,98.64,83.09,716.0,671.0,SMALL,1981-06-04
1981-053NE,CIS,95.42,82.8,544.0,534.0,SMALL,1981-06-04
1994-029AGD,US,93.0,81.55,445.0,398.0,SMALL,1994-05-19
1994-029AGA,US,95.82,81.82,598.0,518.0,SMALL,1994-05-19
1994-029AFX,US,97.5,81.86,726.0,552.0,SMALL,1994-05-19
1994-029AFV,US,97.67,81.6,752.0,542.0,SMALL,1994-05-19
1994-029AFP,US,95.25,81.56,592.0,469.0,SMALL,1994-05-19
1993-016CA,CIS,98.04,70.94,697.0,633.0,SMALL,1993-03-26
1993-016BZ,CIS,95.76,70.97,562.0,549.0,SMALL,1993-03-26
1993-016BY,CIS,97.42,70.95,667.0,604.0,SMALL,1993-03-26
1993-016BR,CIS,100.16,71.0,773.0,759.0,SMALL,1993-03-26
1993-016BL,CIS,98.24,71.01,714.0,636.0,SMALL,1993-03-26
1993-016BK,CIS,99.48,70.95,787.0,681.0,SMALL,1993-03-26
1993-016BG,CIS,99.08,70.94,774.0,655.0,SMALL,1993-03-26
1993-016AV,CIS,95.08,71.02,549.0,496.0,SMALL,1993-03-26
1992-093LU,CIS,99.23,71.28,769.0,675.0,SMALL,1992-12-25
1992-093LT,CIS,100.41,71.02,782.0,774.0,SMALL,1992-12-25
1992-093LQ,CIS,98.65,70.84,751.0,637.0,SMALL,1992-12-25
1992-093LL,CIS,98.96,70.95,742.0,676.0,SMALL,1992-12-25
1992-093LJ,CIS,98.64,70.83,719.0,668.0,SMALL,1992-12-25
1992-093LH,CIS,95.42,70.5,557.0,521.0,SMALL,1992-12-25
1992-093LF,CIS,96.42,71.28,630.0,545.0,SMALL,1992-12-25
1992-093LE,CIS,99.36,71.01,733.0,723.0,SMALL,1992-12-25
1992-093LA,CIS,99.29,71.24,756.0,693.0,SMALL,1992-12-25
1992-093KV,CIS,95.03,70.91,529.0,511.0,SMALL,1992-12-25
1987-020EQ,CIS,96.91,74.04,632.0,589.0,SMALL,1987-02-20
1997-051ABD,US,99.67,86.37,794.0,692.0,SMALL,1997-09-14
1997-051ABB,US,96.47,86.36,615.0,564.0,SMALL,1997-09-14
1997-051AAU,US,97.79,86.2,672.0,634.0,SMALL,1997-09-14
1997-051AAQ,US,99.0,86.17,750.0,672.0,SMALL,1997-09-14
1997-051AAL,US,99.2,86.3,754.0,687.0,SMALL,1997-09-14
1997-051AAK,US,99.61,86.38,745.0,735.0,SMALL,1997-09-14
2014-029F,JPN,95.97,98.13,572.0,558.0,LARGE,2014-05-24
2014-029E,JPN,94.14,98.01,479.0,475.0,MEDIUM,2014-05-24
2014-029D,JPN,96.99,97.74,619.0,611.0,MEDIUM,2014-05-24
2014-029C,JPN,96.75,97.87,609.0,597.0,MEDIUM,2014-05-24
2014-029B,JPN,96.75,97.82,608.0,598.0,MEDIUM,2014-05-24
2014-029A,JPN,97.33,97.92,632.0,630.0,LARGE,2014-05-24
2014-024A,KAZ,99.86,98.4,752.0,751.0,LARGE,2014-04-30
1992-093KL,CIS,99.32,70.79,745.0,707.0,SMALL,1992-12-25
1992-093KJ,CIS,99.66,71.19,765.0,719.0,SMALL,1992-12-25
1992-093KF,CIS,100.73,71.01,798.0,789.0,SMALL,1992-12-25
1992-093JY,CIS,97.04,71.28,667.0,567.0,SMALL,1992-12-25
1977-055C,CIS,94.97,75.83,525.0,509.0,SMALL,1977-06-24
2014-021B,CIS,94.85,51.61,608.0,414.0,LARGE,2014-04-16
2014-021A,EGYP,98.97,51.62,710.0,709.0,LARGE,2014-04-16
1987-060AQ,CIS,100.52,65.0,798.0,768.0,SMALL,1987-07-10
1987-060AP,CIS,100.51,65.01,798.0,768.0,SMALL,1987-07-10
1987-060AN,CIS,100.49,65.01,797.0,767.0,SMALL,1987-07-10
1987-060AM,CIS,100.49,65.01,797.0,767.0,SMALL,1987-07-10
1987-060AL,CIS,100.52,65.01,798.0,768.0,SMALL,1987-07-10
1987-060AK,CIS,100.5,65.01,797.0,768.0,SMALL,1987-07-10
1987-060AJ,CIS,100.5,65.01,797.0,767.0,SMALL,1987-07-10
1987-060AH,CIS,100.51,65.01,798.0,767.0,SMALL,1987-07-10
1987-060AG,CIS,100.51,65.01,798.0,767.0,SMALL,1987-07-10
1987-060AF,CIS,100.5,65.01,797.0,768.0,SMALL,1987-07-10
1987-060AE,CIS,100.5,65.01,798.0,767.0,SMALL,1987-07-10
1987-060AD,CIS,100.49,65.01,797.0,767.0,SMALL,1987-07-10
1987-060AC,CIS,100.52,65.01,798.0,768.0,SMALL,1987-07-10
1987-060AB,CIS,100.52,65.01,798.0,769.0,SMALL,1987-07-10
1987-060AA,CIS,100.5,65.01,797.0,767.0,SMALL,1987-07-10
1987-060Z,CIS,100.49,65.01,797.0,767.0,SMALL,1987-07-10
1987-060Y,CIS,100.5,65.01,797.0,767.0,SMALL,1987-07-10
1987-060X,CIS,100.52,65.01,798.0,768.0,SMALL,1987-07-10
1987-060W,CIS,100.5,65.01,797.0,767.0,SMALL,1987-07-10
1987-060V,CIS,100.48,65.01,797.0,766.0,SMALL,1987-07-10
1987-060U,CIS,100.51,65.01,798.0,768.0,SMALL,1987-07-10
1987-060T,CIS,100.51,65.01,798.0,768.0,SMALL,1987-07-10
1987-060S,CIS,100.52,65.01,798.0,769.0,SMALL,1987-07-10
1987-060R,CIS,100.53,65.01,799.0,768.0,SMALL,1987-07-10
1987-060Q,CIS,100.54,65.01,799.0,769.0,SMALL,1987-07-10
1987-060P,CIS,100.52,65.01,798.0,768.0,SMALL,1987-07-10
1987-060N,CIS,100.52,65.01,798.0,768.0,SMALL,1987-07-10
1987-060M,CIS,100.47,65.01,796.0,766.0,SMALL,1987-07-10
1987-060L,CIS,100.47,65.01,796.0,766.0,SMALL,1987-07-10
1987-060K,CIS,100.54,65.01,799.0,769.0,SMALL,1987-07-10
1987-060J,CIS,100.52,65.01,799.0,768.0,SMALL,1987-07-10
1987-060H,CIS,100.49,65.01,797.0,767.0,SMALL,1987-07-10
1987-060G,CIS,100.53,65.01,798.0,769.0,SMALL,1987-07-10
1987-060F,CIS,100.53,65.01,799.0,769.0,SMALL,1987-07-10
1987-060E,CIS,100.5,65.01,797.0,767.0,SMALL,1987-07-10
2014-016A,ESA,98.68,98.18,697.0,695.0,LARGE,2014-04-03
2014-014E,PRC,98.34,98.22,742.0,617.0,SMALL,2014-03-31
2014-014C,PRC,98.26,98.17,737.0,615.0,SMALL,2014-03-31
2014-014B,PRC,95.18,98.41,603.0,451.0,LARGE,2014-03-31
2014-014A,PRC,98.62,98.04,702.0,683.0,LARGE,2014-03-31
1991-050S,ESA,95.1,98.47,531.0,515.0,SMALL,1991-07-17
1979-095CD,CIS,100.26,81.2,787.0,756.0,SMALL,1979-10-31
1999-057TA,CHBZ,96.24,98.37,582.0,575.0,SMALL,1999-10-14
1997-051AAG,US,98.37,86.4,688.0,673.0,SMALL,1997-09-14
1993-036BUW,CIS,100.09,74.02,785.0,741.0,SMALL,1993-06-16
1993-036BUV,CIS,95.58,74.01,560.0,533.0,SMALL,1993-06-16
1993-036BUT,CIS,98.7,74.13,738.0,655.0,SMALL,1993-06-16
1993-036BUQ,CIS,98.92,74.05,757.0,657.0,SMALL,1993-06-16
1993-036BUM,CIS,97.46,74.01,678.0,597.0,SMALL,1993-06-16
2014-009C,JPN,93.25,64.99,440.0,428.0,LARGE,2014-02-27
1993-036BUL,CIS,98.0,74.03,674.0,652.0,SMALL,1993-06-16
1993-036BUJ,CIS,96.79,74.02,620.0,590.0,SMALL,1993-06-16
1993-036BUG,CIS,99.12,74.1,791.0,643.0,SMALL,1993-06-16
1993-036BUF,CIS,97.86,74.02,668.0,644.0,SMALL,1993-06-16
1993-036BUE,CIS,97.73,74.01,658.0,642.0,SMALL,1993-06-16
1993-036BUD,CIS,98.47,74.02,694.0,677.0,SMALL,1993-06-16
1993-036BUC,CIS,97.87,74.0,701.0,613.0,SMALL,1993-06-16
2013-078C,CIS,96.57,82.42,608.0,581.0,MEDIUM,2013-12-28
2013-078B,CIS,96.29,82.41,595.0,567.0,MEDIUM,2013-12-28
2013-078A,CIS,96.41,82.41,598.0,575.0,MEDIUM,2013-12-28
2013-072N,US,96.3,120.48,724.0,439.0,UNDEFINED,2013-12-06
2013-072M,US,96.32,120.49,728.0,437.0,UNDEFINED,2013-12-06
2013-072L,US,96.27,120.5,722.0,438.0,UNDEFINED,2013-12-06
2013-072K,US,96.94,120.49,779.0,445.0,UNDEFINED,2013-12-06
2013-072J,US,95.96,120.48,694.0,436.0,UNDEFINED,2013-12-06
2013-072H,US,96.71,120.49,758.0,444.0,UNDEFINED,2013-12-06
2013-072G,US,95.93,120.49,695.0,432.0,UNDEFINED,2013-12-06
2013-072F,US,96.91,120.48,777.0,444.0,UNDEFINED,2013-12-06
2013-072C,US,92.83,120.45,460.0,366.0,UNDEFINED,2013-12-06
